entry_id,symbol,direction,signal_index,signal_time,signal_datetime,entry_index,entry_time,entry_datetime,entry_price,exit_index,exit_time,exit_datetime,exit_price,duration_bars,peak_favorable_price,max_adverse_price,max_roe_pct,max_stoploss_pct,net_pnl_pct,label
100,DOGEUSDT,BUY,18770,1777514400000,2026-04-30 02:00:00,18771,1777515300000,2026-04-30 02:15:00,0.107,19433,1778112000000,2026-05-07 00:00:00,0.1124,663,0.1172,0.1043,9.612,2.506,5.086,win
101,DOGEUSDT,SELL,19433,1778111100000,2026-05-06 23:45:00,19434,1778112000000,2026-05-07 00:00:00,0.1124,19620,1778280300000,2026-05-08 22:45:00,0.1094,187,0.1055,0.1124,6.113,0.053,2.625,win
102,DOGEUSDT,BUY,19620,1778279400000,2026-05-08 22:30:00,19621,1778280300000,2026-05-08 22:45:00,0.1094,19736,1778384700000,2026-05-10 03:45:00,0.1084,116,0.1113,0.1077,1.69,1.599,-0.914,lose
103,DOGEUSDT,SELL,19736,1778383800000,2026-05-10 03:30:00,19737,1778384700000,2026-05-10 03:45:00,0.1084,19793,1778436000000,2026-05-10 18:00:00,0.1109,57,0.1078,0.1111,0.59,2.471,-2.241,lose
104,DOGEUSDT,BUY,19793,1778435100000,2026-05-10 17:45:00,19794,1778436000000,2026-05-10 18:00:00,0.1109,20265,1778860800000,2026-05-15 16:00:00,0.1115,472,0.1186,0.1062,6.963,4.212,0.577,win
105,DOGEUSDT,SELL,20265,1778859900000,2026-05-15 15:45:00,20266,1778860800000,2026-05-15 16:00:00,0.1115,20436,1779014700000,2026-05-17 10:45:00,0.1117,171,0.1076,0.1138,3.471,2.027,-0.161,win
106,DOGEUSDT,BUY,20436,1779013800000,2026-05-17 10:30:00,20437,1779014700000,2026-05-17 10:45:00,0.1117,20492,1779065100000,2026-05-18 00:45:00,0.1067,56,0.1128,0.105,0.976,5.981,-4.468,lose
107,DOGEUSDT,SELL,20492,1779064200000,2026-05-18 00:30:00,20493,1779065100000,2026-05-18 00:45:00,0.1067,20791,1779334200000,2026-05-21 03:30:00,0.1057,299,0.1018,0.1071,4.583,0.422,0.909,win
108,DOGEUSDT,BUY,20791,1779333300000,2026-05-21 03:15:00,20792,1779334200000,2026-05-21 03:30:00,0.1057,20957,1779483600000,2026-05-22 21:00:00,0.1039,166,0.1067,0.1026,0.955,2.923,-1.702,lose
109,DOGEUSDT,SELL,20957,1779482700000,2026-05-22 20:45:00,20958,1779483600000,2026-05-22 21:00:00,0.1039,21052,1779569100000,2026-05-23 20:45:00,0.1042,95,0.0972,0.1045,6.524,0.52,-0.221,win
110,DOGEUSDT,BUY,21052,1779568200000,2026-05-23 20:30:00,21053,1779569100000,2026-05-23 20:45:00,0.1042,21263,1779759000000,2026-05-26 01:30:00,0.1009,211,0.105,0.1005,0.826,3.514,-3.101,lose
111,DOGEUSDT,SELL,21263,1779758100000,2026-05-26 01:15:00,21264,1779759000000,2026-05-26 01:30:00,0.1009,21647,1780104600000,2026-05-30 01:30:00,0.1004,384,0.0964,0.1038,4.488,2.863,0.515,win
112,DOGEUSDT,BUY,21647,1780103700000,2026-05-30 01:15:00,21648,1780104600000,2026-05-30 01:30:00,0.1004,21804,1780245900000,2026-05-31 16:45:00,0.0993,157,0.1018,0.0989,1.354,1.454,-1.096,lose
113,DOGEUSDT,SELL,21804,1780245000000,2026-05-31 16:30:00,21805,1780245900000,2026-05-31 16:45:00,0.0993,22426,1780805700000,2026-06-07 04:15:00,0.0832,622,0.0776,0.1015,21.851,2.245,16.222,win
