entry_id,symbol,direction,signal_index,signal_time,signal_datetime,entry_index,entry_time,entry_datetime,entry_price,exit_index,exit_time,exit_datetime,exit_price,duration_bars,peak_favorable_price,max_adverse_price,max_roe_pct,max_stoploss_pct,net_pnl_pct,label
60,XRPUSDT,BUY,12476,1771849800000,2026-02-23 12:30:00,12477,1771850700000,2026-02-23 12:45:00,1.4174,12535,1771903800000,2026-02-24 03:30:00,1.33,59,1.4221,1.3262,0.332,6.434,-6.166,lose
61,XRPUSDT,SELL,12535,1771902900000,2026-02-24 03:15:00,12536,1771903800000,2026-02-24 03:30:00,1.33,12635,1771993800000,2026-02-25 04:30:00,1.3693,100,1.3115,1.3997,1.391,5.241,-2.955,lose
62,XRPUSDT,BUY,12635,1771992900000,2026-02-25 04:15:00,12636,1771993800000,2026-02-25 04:30:00,1.3693,12785,1772128800000,2026-02-26 18:00:00,1.3869,150,1.4934,1.352,9.063,1.263,1.285,win
63,XRPUSDT,SELL,12785,1772127900000,2026-02-26 17:45:00,12786,1772128800000,2026-02-26 18:00:00,1.3869,12990,1772313300000,2026-02-28 21:15:00,1.3725,205,1.2693,1.4254,8.479,2.776,1.038,win
64,XRPUSDT,BUY,12990,1772312400000,2026-02-28 21:00:00,12991,1772313300000,2026-02-28 21:15:00,1.3725,13083,1772397000000,2026-03-01 20:30:00,1.3426,93,1.4327,1.3423,4.386,2.2,-2.179,win
65,XRPUSDT,SELL,13083,1772396100000,2026-03-01 20:15:00,13084,1772397000000,2026-03-01 20:30:00,1.3426,13162,1772468100000,2026-03-02 16:15:00,1.4161,79,1.3329,1.4181,0.722,5.623,-5.474,lose
66,XRPUSDT,BUY,13162,1772467200000,2026-03-02 16:00:00,13163,1772468100000,2026-03-02 16:15:00,1.4161,13237,1772535600000,2026-03-03 11:00:00,1.3495,75,1.4226,1.341,0.459,5.303,-4.703,lose
67,XRPUSDT,SELL,13237,1772534700000,2026-03-03 10:45:00,13238,1772535600000,2026-03-03 11:00:00,1.3495,13328,1772617500000,2026-03-04 09:45:00,1.4175,91,1.3352,1.4259,1.06,5.661,-5.039,lose
68,XRPUSDT,BUY,13328,1772616600000,2026-03-04 09:30:00,13329,1772617500000,2026-03-04 09:45:00,1.4175,13499,1772771400000,2026-03-06 04:30:00,1.4014,171,1.4721,1.3817,3.852,2.526,-1.136,win
69,XRPUSDT,SELL,13499,1772770500000,2026-03-06 04:15:00,13500,1772771400000,2026-03-06 04:30:00,1.4014,13877,1773111600000,2026-03-10 03:00:00,1.3869,378,1.3207,1.4077,5.759,0.45,1.035,win
70,XRPUSDT,BUY,13877,1773110700000,2026-03-10 02:45:00,13878,1773111600000,2026-03-10 03:00:00,1.3869,14073,1773288000000,2026-03-12 04:00:00,1.3726,196,1.4422,1.3686,3.987,1.319,-1.031,win
71,XRPUSDT,SELL,14073,1773287100000,2026-03-12 03:45:00,14074,1773288000000,2026-03-12 04:00:00,1.3726,14158,1773364500000,2026-03-13 01:15:00,1.4133,85,1.3633,1.424,0.678,3.745,-2.965,lose
72,XRPUSDT,BUY,14158,1773363600000,2026-03-13 01:00:00,14159,1773364500000,2026-03-13 01:15:00,1.4133,14308,1773499500000,2026-03-14 14:45:00,1.3873,150,1.4528,1.3822,2.795,2.201,-1.84,win
73,XRPUSDT,SELL,14308,1773498600000,2026-03-14 14:30:00,14309,1773499500000,2026-03-14 14:45:00,1.3873,14354,1773540900000,2026-03-15 02:15:00,1.4144,46,1.3861,1.4159,0.086,2.062,-1.953,lose
74,XRPUSDT,BUY,14354,1773540000000,2026-03-15 02:00:00,14355,1773540900000,2026-03-15 02:15:00,1.4144,14683,1773837000000,2026-03-18 12:30:00,1.4793,329,1.6064,1.4048,13.575,0.679,4.589,win
75,XRPUSDT,SELL,14683,1773836100000,2026-03-18 12:15:00,14684,1773837000000,2026-03-18 12:30:00,1.4793,15168,1774273500000,2026-03-23 13:45:00,1.434,485,1.3608,1.4814,8.011,0.142,3.062,win
76,XRPUSDT,BUY,15168,1774272600000,2026-03-23 13:30:00,15169,1774273500000,2026-03-23 13:45:00,1.434,15275,1774369800000,2026-03-24 16:30:00,1.3974,107,1.4657,1.3945,2.211,2.755,-2.552,win
77,XRPUSDT,SELL,15275,1774368900000,2026-03-24 16:15:00,15276,1774369800000,2026-03-24 16:30:00,1.3974,15338,1774426500000,2026-03-25 08:15:00,1.4177,63,1.3826,1.4258,1.059,2.032,-1.453,lose
78,XRPUSDT,BUY,15338,1774425600000,2026-03-25 08:00:00,15339,1774426500000,2026-03-25 08:15:00,1.4177,15427,1774506600000,2026-03-26 06:30:00,1.3876,89,1.4372,1.3856,1.375,2.264,-2.123,lose
79,XRPUSDT,SELL,15427,1774505700000,2026-03-26 06:15:00,15428,1774506600000,2026-03-26 06:30:00,1.3876,15660,1774716300000,2026-03-28 16:45:00,1.35,233,1.3173,1.3886,5.066,0.072,2.71,win
80,XRPUSDT,BUY,15660,1774715400000,2026-03-28 16:30:00,15661,1774716300000,2026-03-28 16:45:00,1.35,15730,1774779300000,2026-03-29 10:15:00,1.3332,70,1.3513,1.3274,0.096,1.674,-1.244,lose
